UF,Cód_IBGE,Ano,Setor,Valor,Variável
Sergipe,28,2010,"29 Fabricação de veículos automotores, reboques e carrocerias",7471.0,Valor da transformação industrial
Sergipe,28,2011,Total,3476269.0,Valor da transformação industrial
Sergipe,28,2011,B Indústrias extrativas,1261198.0,Valor da transformação industrial
Sergipe,28,2011,C Indústrias de transformação,2215071.0,Valor da transformação industrial
Sergipe,28,2011,10 Fabricação de produtos alimentícios,442470.0,Valor da transformação industrial
Sergipe,28,2011,20 Fabricação de produtos químicos,77346.0,Valor da transformação industrial
Sergipe,28,2011,24 Metalurgia,2725.0,Valor da transformação industrial
Sergipe,28,2011,"29 Fabricação de veículos automotores, reboques e carrocerias",13758.0,Valor da transformação industrial
Sergipe,28,2012,Total,3555797.0,Valor da transformação industrial
Sergipe,28,2012,B Indústrias extrativas,1276518.0,Valor da transformação industrial
Sergipe,28,2012,C Indústrias de transformação,2279279.0,Valor da transformação industrial
Sergipe,28,2012,10 Fabricação de produtos alimentícios,475193.0,Valor da transformação industrial
Sergipe,28,2012,20 Fabricação de produtos químicos,110834.0,Valor da transformação industrial
Sergipe,28,2012,24 Metalurgia,2528.0,Valor da transformação industrial
Sergipe,28,2012,"29 Fabricação de veículos automotores, reboques e carrocerias",12080.0,Valor da transformação industrial
Sergipe,28,2013,Total,4661024.0,Valor da transformação industrial
Sergipe,28,2013,B Indústrias extrativas,1739306.0,Valor da transformação industrial
Sergipe,28,2013,C Indústrias de transformação,2921718.0,Valor da transformação industrial
Sergipe,28,2013,10 Fabricação de produtos alimentícios,639218.0,Valor da transformação industrial
Sergipe,28,2013,20 Fabricação de produtos químicos,317896.0,Valor da transformação industrial
Sergipe,28,2013,24 Metalurgia,1691.0,Valor da transformação industrial
Sergipe,28,2013,"29 Fabricação de veículos automotores, reboques e carrocerias",18500.0,Valor da transformação industrial
Sergipe,28,2014,Total,4591692.0,Valor da transformação industrial
Sergipe,28,2014,B Indústrias extrativas,1834955.0,Valor da transformação industrial
Sergipe,28,2014,C Indústrias de transformação,2756737.0,Valor da transformação industrial
Sergipe,28,2014,10 Fabricação de produtos alimentícios,677155.0,Valor da transformação industrial
Sergipe,28,2014,20 Fabricação de produtos químicos,323780.0,Valor da transformação industrial
Sergipe,28,2014,24 Metalurgia,8460.0,Valor da transformação industrial
Sergipe,28,2014,"29 Fabricação de veículos automotores, reboques e carrocerias",36673.0,Valor da transformação industrial
Sergipe,28,2015,Total,4663493.0,Valor da transformação industrial
Sergipe,28,2015,B Indústrias extrativas,1724461.0,Valor da transformação industrial
Sergipe,28,2015,C Indústrias de transformação,2939032.0,Valor da transformação industrial
Sergipe,28,2015,10 Fabricação de produtos alimentícios,715286.0,Valor da transformação industrial
Sergipe,28,2015,20 Fabricação de produtos químicos,388992.0,Valor da transformação industrial
Sergipe,28,2015,24 Metalurgia,22756.0,Valor da transformação industrial
Sergipe,28,2015,"29 Fabricação de veículos automotores, reboques e carrocerias",73503.0,Valor da transformação industrial
Sergipe,28,2016,Total,4164376.0,Valor da transformação industrial
Sergipe,28,2016,B Indústrias extrativas,1553957.0,Valor da transformação industrial
Sergipe,28,2016,C Indústrias de transformação,2610419.0,Valor da transformação industrial
Sergipe,28,2016,10 Fabricação de produtos alimentícios,925810.0,Valor da transformação industrial
Sergipe,28,2016,20 Fabricação de produtos químicos,283649.0,Valor da transformação industrial
Sergipe,28,2016,24 Metalurgia,18272.0,Valor da transformação industrial
Sergipe,28,2016,"29 Fabricação de veículos automotores, reboques e carrocerias",60832.0,Valor da transformação industrial
Sergipe,28,2017,Total,4262207.0,Valor da transformação industrial
Sergipe,28,2017,B Indústrias extrativas,1559178.0,Valor da transformação industrial
Sergipe,28,2017,C Indústrias de transformação,2703029.0,Valor da transformação industrial
Sergipe,28,2017,10 Fabricação de produtos alimentícios,1113277.0,Valor da transformação industrial
Sergipe,28,2017,20 Fabricação de produtos químicos,251787.0,Valor da transformação industrial
Sergipe,28,2017,24 Metalurgia,13216.0,Valor da transformação industrial
Sergipe,28,2017,"29 Fabricação de veículos automotores, reboques e carrocerias",83880.0,Valor da transformação industrial
Sergipe,28,2018,Total,4997597.0,Valor da transformação industrial
Sergipe,28,2018,B Indústrias extrativas,1951532.0,Valor da transformação industrial
Sergipe,28,2018,C Indústrias de transformação,3046065.0,Valor da transformação industrial
Sergipe,28,2018,10 Fabricação de produtos alimentícios,1087088.0,Valor da transformação industrial
Sergipe,28,2018,20 Fabricação de produtos químicos,381671.0,Valor da transformação industrial
Sergipe,28,2018,24 Metalurgia,12464.0,Valor da transformação industrial
Sergipe,28,2018,"29 Fabricação de veículos automotores, reboques e carrocerias",126528.0,Valor da transformação industrial
Sergipe,28,2019,Total,4963342.0,Valor da transformação industrial
Sergipe,28,2019,B Indústrias extrativas,1742548.0,Valor da transformação industrial
Sergipe,28,2019,C Indústrias de transformação,3220794.0,Valor da transformação industrial
Sergipe,28,2019,10 Fabricação de produtos alimentícios,1114605.0,Valor da transformação industrial
Sergipe,28,2019,20 Fabricação de produtos químicos,361807.0,Valor da transformação industrial
Sergipe,28,2019,24 Metalurgia,10675.0,Valor da transformação industrial
Sergipe,28,2019,"29 Fabricação de veículos automotores, reboques e carrocerias",127289.0,Valor da transformação industrial
Sergipe,28,2020,Total,4920521.0,Valor da transformação industrial
Sergipe,28,2020,B Indústrias extrativas,1253636.0,Valor da transformação industrial
Sergipe,28,2020,C Indústrias de transformação,3666885.0,Valor da transformação industrial
Sergipe,28,2020,10 Fabricação de produtos alimentícios,1264333.0,Valor da transformação industrial
Sergipe,28,2020,20 Fabricação de produtos químicos,363006.0,Valor da transformação industrial
Sergipe,28,2020,24 Metalurgia,20933.0,Valor da transformação industrial
Sergipe,28,2020,"29 Fabricação de veículos automotores, reboques e carrocerias",116916.0,Valor da transformação industrial
Sergipe,28,2021,Total,5593837.0,Valor da transformação industrial
Sergipe,28,2021,B Indústrias extrativas,1415235.0,Valor da transformação industrial
Sergipe,28,2021,C Indústrias de transformação,4178602.0,Valor da transformação industrial
Sergipe,28,2021,10 Fabricação de produtos alimentícios,1234078.0,Valor da transformação industrial
Sergipe,28,2021,20 Fabricação de produtos químicos,545383.0,Valor da transformação industrial
Sergipe,28,2021,24 Metalurgia,14353.0,Valor da transformação industrial
Sergipe,28,2021,"29 Fabricação de veículos automotores, reboques e carrocerias",85560.0,Valor da transformação industrial
Sergipe,28,2022,Total,6713937.0,Valor da transformação industrial
Sergipe,28,2022,B Indústrias extrativas,664500.0,Valor da transformação industrial
Sergipe,28,2022,C Indústrias de transformação,6049437.0,Valor da transformação industrial
Sergipe,28,2022,10 Fabricação de produtos alimentícios,1706424.0,Valor da transformação industrial
Sergipe,28,2022,20 Fabricação de produtos químicos,1618058.0,Valor da transformação industrial
Sergipe,28,2022,24 Metalurgia,16467.0,Valor da transformação industrial
Sergipe,28,2022,"29 Fabricação de veículos automotores, reboques e carrocerias",81880.0,Valor da transformação industrial
Sergipe,28,2023,Total,5521527.0,Valor da transformação industrial
Sergipe,28,2023,B Indústrias extrativas,626846.0,Valor da transformação industrial
Sergipe,28,2023,C Indústrias de transformação,4894681.0,Valor da transformação industrial
Sergipe,28,2023,10 Fabricação de produtos alimentícios,1769655.0,Valor da transformação industrial
Sergipe,28,2023,20 Fabricação de produtos químicos,643871.0,Valor da transformação industrial
Sergipe,28,2023,24 Metalurgia,15112.0,Valor da transformação industrial
Sergipe,28,2023,"29 Fabricação de veículos automotores, reboques e carrocerias",62070.0,Valor da transformação industrial
Bahia,29,2007,Total,29551502.0,Valor da transformação industrial
Bahia,29,2007,B Indústrias extrativas,1462003.0,Valor da transformação industrial
Bahia,29,2007,C Indústrias de transformação,28089499.0,Valor da transformação industrial
Bahia,29,2007,10 Fabricação de produtos alimentícios,1441650.0,Valor da transformação industrial
Bahia,29,2007,20 Fabricação de produtos químicos,5616706.0,Valor da transformação industrial
Bahia,29,2007,24 Metalurgia,1121162.0,Valor da transformação industrial
Bahia,29,2007,"29 Fabricação de veículos automotores, reboques e carrocerias",1888525.0,Valor da transformação industrial
Bahia,29,2008,Total,36404588.0,Valor da transformação industrial
Bahia,29,2008,B Indústrias extrativas,2125966.0,Valor da transformação industrial
Bahia,29,2008,C Indústrias de transformação,34278622.0,Valor da transformação industrial
Bahia,29,2008,10 Fabricação de produtos alimentícios,2225175.0,Valor da transformação industrial
Bahia,29,2008,20 Fabricação de produtos químicos,6311766.0,Valor da transformação industrial
Bahia,29,2008,24 Metalurgia,1772634.0,Valor da transformação industrial
Bahia,29,2008,"29 Fabricação de veículos automotores, reboques e carrocerias",3375542.0,Valor da transformação industrial
Bahia,29,2009,Total,28404176.0,Valor da transformação industrial
Bahia,29,2009,B Indústrias extrativas,1874473.0,Valor da transformação industrial
Bahia,29,2009,C Indústrias de transformação,26529703.0,Valor da transformação industrial
Bahia,29,2009,10 Fabricação de produtos alimentícios,1875178.0,Valor da transformação industrial
Bahia,29,2009,20 Fabricação de produtos químicos,4309600.0,Valor da transformação industrial
Bahia,29,2009,24 Metalurgia,1653397.0,Valor da transformação industrial
Bahia,29,2009,"29 Fabricação de veículos automotores, reboques e carrocerias",2929761.0,Valor da transformação industrial
Bahia,29,2010,Total,34554241.0,Valor da transformação industrial
Bahia,29,2010,B Indústrias extrativas,2276642.0,Valor da transformação industrial
Bahia,29,2010,C Indústrias de transformação,32277599.0,Valor da transformação industrial
Bahia,29,2010,10 Fabricação de produtos alimentícios,2470050.0,Valor da transformação industrial
Bahia,29,2010,20 Fabricação de produtos químicos,5249154.0,Valor da transformação industrial
Bahia,29,2010,24 Metalurgia,2354378.0,Valor da transformação industrial
Bahia,29,2010,"29 Fabricação de veículos automotores, reboques e carrocerias",3377426.0,Valor da transformação industrial
Bahia,29,2011,Total,36650530.0,Valor da transformação industrial
Bahia,29,2011,B Indústrias extrativas,2811291.0,Valor da transformação industrial
Bahia,29,2011,C Indústrias de transformação,33839239.0,Valor da transformação industrial
Bahia,29,2011,10 Fabricação de produtos alimentícios,2808444.0,Valor da transformação industrial
Bahia,29,2011,20 Fabricação de produtos químicos,5831885.0,Valor da transformação industrial
Bahia,29,2011,24 Metalurgia,1173153.0,Valor da transformação industrial
Bahia,29,2011,"29 Fabricação de veículos automotores, reboques e carrocerias",3929720.0,Valor da transformação industrial
Bahia,29,2012,Total,39369472.0,Valor da transformação industrial
Bahia,29,2012,B Indústrias extrativas,4599969.0,Valor da transformação industrial
Bahia,29,2012,C Indústrias de transformação,34769503.0,Valor da transformação industrial
Bahia,29,2012,10 Fabricação de produtos alimentícios,3024078.0,Valor da transformação industrial
Bahia,29,2012,20 Fabricação de produtos químicos,6170963.0,Valor da transformação industrial
Bahia,29,2012,24 Metalurgia,1343129.0,Valor da transformação industrial
Bahia,29,2012,"29 Fabricação de veículos automotores, reboques e carrocerias",2897188.0,Valor da transformação industrial
Bahia,29,2013,Total,41161390.0,Valor da transformação industrial
Bahia,29,2013,B Indústrias extrativas,4323315.0,Valor da transformação industrial
Bahia,29,2013,C Indústrias de transformação,36838075.0,Valor da transformação industrial
Bahia,29,2013,10 Fabricação de produtos alimentícios,2809601.0,Valor da transformação industrial
